time,name,value,enum,units
"2018-11-07 16:35:30.731","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:31.231","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:31.831","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:32.431","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:33.031","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:33.531","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:34.131","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:34.731","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:35.331","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:35.831","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:36.331","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:36.931","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:37.431","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:38.032","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:38.631","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:39.231","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:39.831","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:40.431","FlowRate","3.100000","","BPM"
